date,n,ic,rankic,icir,rankicir,model,horizon,lookback
2023-12-25,312,-0.07930968,-0.14784699,,,master,1,20
2023-12-26,312,0.15548697,0.17519088,,,master,1,20
2023-12-27,312,-0.25044614,-0.24195373,,,master,1,20
2023-12-28,312,-0.02021573,-0.04499521,,,master,1,20
2023-12-29,312,-0.09133069,-0.11376844,,,master,1,20
2024-01-02,312,-0.17767201,-0.34187259,,,master,1,20
2024-01-03,312,0.08754551,0.13659774,,,master,1,20
2024-01-04,312,0.14581452,0.18274351,,,master,1,20
2024-01-05,312,0.20031532,0.11191535,,,master,1,20
2024-01-08,312,0.23216300,0.25445082,,,master,1,20
2024-01-09,312,-0.00079292,-0.00874312,,,master,1,20
2024-01-10,312,0.01695117,-0.06063446,,,master,1,20
2024-01-11,312,-0.17921086,-0.21370202,,,master,1,20
2024-01-12,312,0.01599259,-0.00352488,,,master,1,20
2024-01-15,312,-0.19293191,-0.06449789,,,master,1,20
2024-01-16,312,0.13091336,0.17380650,,,master,1,20
2024-01-17,312,-0.19133529,-0.33643053,,,master,1,20
2024-01-18,312,-0.24169149,-0.17078016,,,master,1,20
2024-01-19,312,-0.11509649,-0.14173344,,,master,1,20
2024-01-22,312,0.20138522,0.13406759,,,master,1,20
2024-01-23,312,0.12338276,0.12016372,,,master,1,20
2024-01-24,312,-0.04565677,-0.06090122,,,master,1,20
2024-01-25,312,0.03947131,0.05151354,,,master,1,20
2024-01-26,312,0.13251147,0.20109304,,,master,1,20
2024-01-29,312,-0.02419038,0.03974323,,,master,1,20
2024-01-30,312,0.20425283,0.30827599,,,master,1,20
2024-01-31,312,0.29109053,0.26131026,,,master,1,20
2024-02-01,312,-0.03824525,0.02215914,,,master,1,20
2024-02-02,312,-0.16400392,-0.08524676,,,master,1,20
2024-02-05,312,0.27577582,0.26847729,,,master,1,20
2024-02-06,312,-0.04057879,-0.08296524,,,master,1,20
2024-02-07,312,0.19056790,0.22797769,,,master,1,20
2024-02-08,312,0.09274327,-0.02998162,,,master,1,20
2024-02-19,312,-0.02452087,-0.07863814,,,master,1,20
2024-02-20,312,-0.08918495,-0.15429613,,,master,1,20
2024-02-21,312,-0.05756824,-0.09071896,,,master,1,20
2024-02-22,312,0.10615475,0.02683813,,,master,1,20
2024-02-23,312,0.04785328,0.06500450,,,master,1,20
2024-02-26,312,0.28470274,0.16126396,,,master,1,20
2024-02-27,312,-0.18173433,-0.07511470,,,master,1,20
2024-02-28,312,0.10310026,0.11153928,,,master,1,20
2024-02-29,312,0.29695062,0.22225142,,,master,1,20
2024-03-01,312,0.08879865,0.19129958,,,master,1,20
2024-03-04,312,0.03595351,0.11886127,,,master,1,20
2024-03-05,312,0.03174210,0.11504308,,,master,1,20
2024-03-06,312,-0.34457729,-0.28145811,,,master,1,20
2024-03-07,312,-0.28351773,-0.31698044,,,master,1,20
2024-03-08,312,-0.02964362,-0.10218091,,,master,1,20
2024-03-11,312,0.10746529,0.17066964,,,master,1,20
2024-03-12,312,-0.00345878,-0.02190395,,,master,1,20
2024-03-13,312,-0.16507378,-0.32090618,,,master,1,20
2024-03-14,312,0.16613804,0.05403651,,,master,1,20
2024-03-15,312,-0.27406437,-0.29924537,,,master,1,20
2024-03-18,312,0.02779972,0.06839379,,,master,1,20
2024-03-19,312,0.03332655,0.04936940,,,master,1,20
2024-03-20,312,-0.08046055,-0.09630193,,,master,1,20
2024-03-21,312,0.15720824,-0.13586665,,,master,1,20
2024-03-22,312,-0.22812496,-0.29068051,,,master,1,20
2024-03-25,312,-0.02934144,0.04651589,,,master,1,20
2024-03-26,312,-0.34511313,-0.47366790,,,master,1,20
2024-03-27,313,0.09515421,0.10352967,,,master,1,20
2024-03-28,313,0.01027331,0.01469810,,,master,1,20
2024-03-29,312,-0.18450941,-0.22068437,,,master,1,20
2024-04-01,313,-0.11795640,-0.11685312,,,master,1,20
2024-04-02,313,-0.01045263,0.05622901,,,master,1,20
2024-04-03,313,-0.10684653,-0.11902054,,,master,1,20
2024-04-08,312,0.05821392,-0.01037373,,,master,1,20
2024-04-09,312,-0.07430561,-0.09926457,,,master,1,20
2024-04-10,312,-0.00773673,-0.00015607,,,master,1,20
2024-04-11,312,-0.13647384,-0.16274467,,,master,1,20
2024-04-12,312,0.08526707,0.08221899,,,master,1,20
2024-04-15,312,-0.09602339,-0.13509914,,,master,1,20
2024-04-16,312,0.06850242,0.00739653,,,master,1,20
2024-04-17,312,-0.07563134,-0.02449310,,,master,1,20
2024-04-18,312,0.08218635,0.11871761,,,master,1,20
2024-04-19,313,-0.11681985,-0.17372750,,,master,1,20
2024-04-22,313,0.03128722,-0.03831052,,,master,1,20
2024-04-23,313,-0.16421729,0.00077565,,,master,1,20
2024-04-24,313,-0.14048535,-0.15733456,,,master,1,20
2024-04-25,313,0.01331350,0.09980370,,,master,1,20
2024-04-26,310,-0.19311649,-0.23497016,,,master,1,20
2024-04-29,309,0.00039712,-0.04299959,,,master,1,20
2024-04-30,313,0.16631598,0.20961662,,,master,1,20
2024-05-06,313,-0.05276537,0.03261102,,,master,1,20
2024-05-07,313,0.22898403,0.24080441,,,master,1,20
2024-05-08,313,0.14699592,0.19258573,,,master,1,20
2024-05-09,313,0.00253764,0.01519532,,,master,1,20
2024-05-10,313,0.11628673,0.17527763,,,master,1,20
2024-05-13,313,0.06553941,0.12609478,,,master,1,20
2024-05-14,313,-0.09664837,-0.05960646,,,master,1,20
2024-05-15,313,-0.05452551,-0.09778118,,,master,1,20
2024-05-16,313,-0.03632742,-0.06091070,,,master,1,20
2024-05-17,313,0.07205206,-0.00187686,,,master,1,20
2024-05-20,313,0.06665139,0.13377270,,,master,1,20
2024-05-21,313,-0.16246591,-0.23825919,,,master,1,20
2024-05-22,313,-0.15895758,-0.15812970,,,master,1,20
2024-05-23,313,-0.00825208,-0.00912644,,,master,1,20
2024-05-24,313,-0.06330213,0.00556680,,,master,1,20
2024-05-27,313,-0.19844619,-0.18766666,,,master,1,20
2024-05-28,313,0.04580375,0.11349312,,,master,1,20
2024-05-29,313,0.11266909,0.14907749,,,master,1,20
